Timestamp,Current,Power,Wind_speed,Temp,Humidity,GHI,DHI,Wind_dir
2013/12/20 7:30,3.5353331569999997,2.989866495,1.20248904,31.71710396,26.37202454,325.59594730000003,47.86850357,248.0163879
2013/12/20 7:35,3.8760008810000004,4.176599979,1.275242263,31.50616455,26.58817101,351.3227539,50.55158234,253.875061
2013/12/20 7:40,4.236000061,2.815299988,1.612044141,31.79109955,26.29304504,373.7122498,50.689888,269.48461910000003
2013/12/20 7:45,4.613999367,1.6951665880000002,1.849685003,32.10764313,25.69909286,390.68478389999996,51.84730911,132.4225311
2013/12/20 7:50,5.0079998969999995,2.123233318,1.7990094909999998,32.49648285,25.14048576,406.1661682,52.54430771,167.67468259999998
2013/12/20 7:55,5.364666939,4.843333244,1.848977959,32.95569229,24.51369667,426.07403560000006,53.04604721,169.85939030000003
2013/12/20 8:00,5.73933363,5.0128998760000005,1.7436510369999998,33.02492905,24.08006096,447.4146728999999,55.22611618,96.90530396
2013/12/20 8:05,6.1199998860000004,5.6683998110000005,2.545538131,33.28465271,23.50082016,468.2363892,58.24384308,107.5518188
2013/12/20 8:10,6.504666328,5.0513663289999995,2.299793812,33.47752762,23.27389908,488.1277466,61.28520584,-3130.94043
2013/12/20 8:15,6.8766670229999995,2.26853323,2.163560929,33.65363693,23.12335777,503.775238,61.17576981,275.6980896
2013/12/20 8:20,7.2506666179999995,2.295933247,2.4572002680000002,33.71636581,22.77463531,521.6136475,63.26330566,-3192.2028809999997
2013/12/20 8:25,7.602666855,2.685033083,1.830134664,34.33123016,21.89832687,537.7607422,62.33797455,89.07621002
2013/12/20 8:30,7.927333832,4.590633392,2.378749631,35.04203796,20.99324608,557.2484131,62.177143099999995,112.94745640000001
2013/12/20 8:35,8.206000328,4.748400211,2.258358749,35.15892029,20.71777916,579.4214477999999,66.03617859,258.3630676
2013/12/20 8:40,8.489999771,4.877099991000001,2.4697646719999997,35.16417313,20.6395607,602.9061889999999,68.22866058,46.69740295
2013/12/20 8:45,8.809999466,5.003000258999999,2.593586136,35.21786499,20.21589088,625.6207886,70.08385468,67.5716629
2013/12/20 8:50,9.122000694,5.125033379,3.191843202,35.72826385,19.40620995,646.366394,70.89328003,144.8088074
2013/12/20 8:55,9.417332649,5.255666733,2.828518693,35.88463593,19.01930618,667.0144653,73.67247772,112.6718979
2013/12/20 9:00,9.700000763,5.486400604,3.495369635,36.61059189,18.03313446,680.7606201,71.98081207,110.22754669999999
2013/12/20 9:05,10.01866722,6.683667183,4.183487795,36.34794235,17.74348068,702.6029662999999,77.65909576,42.77748489
2013/12/20 9:10,10.33399963,6.834300517999999,4.3866057519999995,36.6662941,17.27745056,720.4119873,79.19686127,90.23863983
2013/12/20 9:15,10.65933514,6.895299911,5.235329684,37.13448715,16.43656158,744.8384399,81.49556732,137.51762390000002
2013/12/20 9:20,10.9193325,6.976167202,4.972984266,37.6359787,15.42316055,766.1807861000001,80.24847412,123.6102371
2013/12/20 9:25,11.21666908,7.058133125,5.496986336,37.60967255,15.18214703,785.9379882999999,82.70986938,137.5161438
2013/12/20 9:30,11.44199753,7.1328334810000005,4.772612893,37.69907379,15.16875267,801.0185547,83.47405243,142.42790219999998
2013/12/20 9:35,11.64666843,7.206599236000001,3.6621070060000003,38.38615036,14.69037247,813.9552002,82.58542633,93.49714661
2013/12/20 9:40,11.90199852,7.258332729,3.2900415360000004,38.15525055,14.82284355,829.1723632999999,86.32817841,218.5348663
2013/12/20 9:45,12.11466885,7.224067688,2.82416914,37.9170723,15.04752827,844.1153563999999,87.98072052,268.1603394
2013/12/20 9:50,12.37466335,7.281166077000001,3.333540245,37.50763321,15.44239426,862.8073730000001,93.6572113,303.33929439999997
2013/12/20 9:55,12.5860014,7.292832851,4.611944603,37.313018799999995,15.60027218,879.1046142999999,95.49285889,-2787.869385
